bridgeName,lon,lat
東門路機車地下道,120.213475,22.988535
開元天橋,120.2171,23.00621
自強天橋,120.208065,22.999925
長榮陸橋,120.21909,22.987775
無名橋(崇明七街),120.215505,22.97849
頂新橋,120.211205,23.044155
北安順橋,120.2056,23.038
第四號橋,120.1297,23.0313
無名橋（城西街三段501巷）,120.0946,23.053115
建興橋,120.129525,23.03754
太平橋,120.21119,23.02652
柴頭港橋,120.21713,23.01915
無名人行地下道(火車站),120.21289,22.996865
念慈天橋,120.202595,23.00149
中正橋,120.2078,23.021
無名人行地下道(火車站前),120.21228,22.997635
無名橋（垃圾涵洞2號）,120.113455,23.04691
無名橋（安中路五段1巷）,120.155835,23.055515
無名橋（四草橋旁）,120.131565,23.02063
第五號橋,120.12,23.03815
無名橋(美松橋),120.17989,23.068125
第七號橋,120.135315,23.04701
頂美橋,120.1753,23.0008
湖美橋,120.181675,22.98893
臨安橋,120.1865673,22.99776523
安工四號橋,120.17845,22.9883
樂利橋,120.181775,22.982605
安新橋,120.18081,22.981655
安工參號橋,120.1774,22.9826
永華橋,120.18945,22.88755
新南橋,120.19107,22.991925
安工二號橋(人行),120.1838215,22.96299
安工二號橋,120.1839,22.96267
懷恩陸橋,120.21762,22.989435
安億橋,120.1556,22.9998
承天橋,120.16973,22.99827
無名橋(安清路-垃圾二號),120.11064,23.046925
無名橋(安清路-垃圾三號),120.096875,23.046845
無名橋（垃圾涵洞1號）,120.081725,23.045755
總安橋,120.20972,23.05335
新順橋,120.21078,23.048335
無名橋(大同地下道旁)(單號側),120.214526,22.981922
四維地下道,120.2044,22.9962
東寧地下道,120.20665,22.9951
無名橋（小東路地下道）,120.21386,23.0016
溪排港橋,120.10125,23.03235
無名橋（海尾橋旁）,120.16015,23.035
富強橋,120.22259,22.983985
永華橋（人行）,120.18634,22.96353
民德陸橋,120.205885,23.00603
東興陸橋,120.23313,22.998555
海東人行陸橋,120.17474,23.04927
中華陸橋,120.2182995,22.97302
北安橋,120.20555,23.02333
人行地下道（南二中）,120.213605,23.004015
無名人行陸橋,120.21682,23.00906
南康橋,120.2217,23.018378
第九號橋,120.1717,22.9508
南寧橋,120.181995,22.93318
永鳳橋,120.187865,22.96351
日新橋,120.18918,22.963715
無名橋(德興路),120.192543,22.963885
至善橋,120.574655,22.96417
逢甲陸橋,120.197625,22.979745
明賢人行陸橋,120.190745,22.97843
永寧橋,120.1861,22.9269
無名橋(鯤鯓路-二號橋),120.178705,22.959075
第八號橋,120.181,22.9497
無名橋（喜樹派出所）,120.1721,22.9394
無名橋（明興路）,120.181685,22.93434
菩提橋,120.2219,23.00785
精忠陸橋,120.23413,22.992945
法華橋,120.209855,22.981155
竹溪橋,120.207255,22.978085
獅子橋,120.214555,22.973675
海東橋,120.547475,23.029325
鹽水溪橋,120.192945,23.019215
安順陸橋,120.21867,23.049165
無名橋(怡安路),120.212315,23.04094
安慶橋,120.211825,23.04228
長安橋,120.1817,23.0702
親埔橋,120.198275,23.07924
永安橋,120.23931,23.05146
無名橋（長和舊橋）,120.212125,23.06358
金湯橋,120.204065,22.97509
無名橋(安清路-垃圾四號),120.09031,23.04676
鹿耳門橋（顯草街）,120.1175,23.0347
南興里第二號橋,120.15589,23.07635
溪南橋,120.160605,23.07625855
南興橋(新),120.1586,23.07614
無名橋(大同地下道旁)(雙號側),120.214725,22.98165
無名橋(舊和鼎橋),120.243085,23.062365
東和橋,120.235355,23.055551
仁愛橋,120.223675,23.06375
長和橋,120.212175,23.063925
北順橋,120.211915,23.06759
無名橋（安和路533巷）,120.1678,22.9608
中洲橋,120.21372,23.05739
學東橋,120.1377,23.0772
無名橋(十二佃橋),120.171935,23.064595
無名橋（公學路安中路間）,120.15165,23.0611
望月橋,120.175966,22.997727
竹筏港橋,120.09485,23.0605
城西橋,120.08812,23.05551
青城橋,120.09846,23.06724
文武大橋,120.1719,23.0007
華南地下道,120.208325,22.96812
大港觀海橋,120.20534,23.013115
春暉橋,120.416405,23.342245
二溪大橋,120.38471,23.115775
崁下寮橋(仁朝橋),120.40529,23.28158
下寮橋,120.39454,23.3272
木柵橋,120.39187,23.31953
東原2號橋,120.45278,23.2641
茄苳橋-733,120.4745,23.280985
鳥取橋,120.462735,23.252485
高原橋,120.469635,23.280605
東勢橋,120.17192,23.193694
大埔橋,120.44327,23.26194
滴水橋,120.4196,23.25849
福德橋-733,120.43766,23.27861
甘宅橋,120.439,23.379
牛山橋-733,120.41633,23.27579
二重溪橋,120.401595,23.277355
甘崎橋,120.46,23.39
白水溪橋,120.48016,23.346255
興農橋-732,120.481075,23.351105
甘宅2號橋,120.45417,23.36308
頭前溪橋-733,120.394085,23.26839
雙溪橋-733,120.458225,23.258765
向平橋,120.39395,23.27185
仁諄橋(原橋名為仙溪橋98.09改名),120.47125,23.38175
六重溪二號橋,120.479435,23.303545
照鏡山橋,120.36035,22.977
自治橋,120.3518,22.97145
南北寮橋B,120.3588,22.9758
烏山頭橋,120.359925,23.19504
紅港橋,120.175915,23.2769
菜寮橋,120.19585,23.16965
白筏橋,120.1655,23.2795
柳營鄉14號橋,120.385095,23.283445
永昌橋,120.362205,23.268025
新永橋,120.29945,23.0699
檳榔腳橋,120.47411,23.30753
交力林橋,120.37749,23.151905
無名橋(V65-730),120.281535,23.266395
大坑橋-742,120.401725,23.126685
關山15號橋,120.60079,23.18332
平溪橋,120.618245,23.191345
匏仔寮橋,120.433685,23.21669
無名橋(V64-730),120.26231,23.263145
舊部橋(V66-730),120.29119,23.277865
無名橋(X13-744),120.24055,23.1024
二重溪吊橋,120.50193,23.07723
景美橋,120.511805,23.202825
大湖桶橋,120.555015,23.18348
社區橋,120.533325,23.206715
中社橋,120.32718,23.24708
中社橋Ⅱ,120.326575,23.245225
允居橋,120.21205,23.165
天井橋,120.535245,23.205385
關山10號橋(新),120.57843,23.137065
湧泉旁過水橋,120.35211,23.1843
北幹線三號橋,120.35711,23.221295
頂角橋-720,120.290065,23.218485
西庄二號橋,120.302015,23.1889
關山12號橋,120.591905,23.165375
關山16號橋,120.60904,23.21377
灣丘橋-716,120.60453,23.19795
筏港橋,120.17195,23.2783
箍寮橋,120.161,23.2377
檳榔腳2號橋,120.46901,23.312715
香梅橋,120.536685,23.18294
老猿坑橋,120.504205,23.173285
無尾嶺橋,120.50485,23.13545
灣丘橋-715,120.51432,23.178435
八甲橋,120.29985,22.9799
檳榔腳3號橋,120.47159,23.31256
七甲橋,120.2977,22.98625
大昌橋,120.30035,22.99609
三龍橋,120.455555,23.313245
嘉宏橋,120.44303,23.322
旭壽橋,120.53399,23.18483
觀音13號橋,120.507025,23.17604
水口橋,120.46569,23.049455
壽保橋,120.51423,23.070445
鹽園橋,120.46255,23.0314
西埔村平和橋,120.44146,23.04844
雙溪橋-716,120.458885,23.031475
鹽水坑橋-716,120.52092,23.08318
關山3號橋,120.56789,23.0949
關山4號橋,120.56549,23.103035
關山8號橋,120.57229,23.130875
龍雄三號橋,120.088375,23.11749
龍雄一號橋,120.09215,23.11575
龍溪橋,120.1188,23.1353
篤加橋,120.1437,23.161
九龍橋,120.127,23.13015
中央大橋,120.05105,23.09965
堤塘港溪橋(原無名橋N6-744),120.25835,23.08255
大洲二號橋,120.2555,23.07085
中榮橋-745,120.23821,23.093705
港口橋-745,120.237525,23.08946
虎啣橋,120.38945,23.0612
民生橋-713,120.41675,23.0355
牛食水橋,120.38165,23.06465
鼎財一號橋,120.235155,23.08395
牛稠橋-712,120.31075,23.05545
龍虎橋,120.3391,23.02535
左鎮橋,120.40725,23.05025
茄苓崁橋,120.3583,23.0175
同心橋,120.3632,23.0592
新木柵橋,120.39215,23.31845
聖賢橋,120.365085,23.30195
無名橋(N2-733)(重溪橋),120.36591,23.29847
田尾橋,120.37015,23.30325
玉港橋(新),120.13845,23.26995
華光橋,120.1177,23.25245
永隆橋,120.1242,23.2701
關山14號橋,120.60051,23.189785
無名橋(N10-722),120.211,23.16655
無名橋(N2-722),120.17555,23.20245
無名橋(N5-722),120.20615,23.16855
溪洲橋,120.18125,23.20525
隆玉一號橋,120.36788,23.164095
新芳南橋,120.19057,23.269425
新康橋,120.34829,23.26872
旭山橋,120.382225,23.26452
鹿寮橋,120.471865,23.385825
水試所一號橋,120.10405,23.11875
無名橋(V38-730),120.2958,23.33225
無名橋(V3-731),120.30983,23.33762
無名橋(V4-733),120.317955,23.344685
無名橋(V33-731),120.33509,23.35572
無名橋(V22-731),120.35416,23.38223
無名橋(V17-731),120.34255,23.361945
永寧橋,120.1942,22.9252
鳳凰橋(吊橋),120.209402,22.976704
無名橋(N11-730),120.273995,23.28948
二港橋(新),120.1903,23.26585
筏子頭橋,120.1671,23.27615
平和橋-736,120.300735,23.28211
八老爺橋,120.296005,23.27667
寮仔廓溝橋,120.31217,23.287005
埤仔腳橋,120.3569,23.2861
新進路橋,120.30295,23.30211
中正二號橋,120.3162,23.32435
中正一號橋,120.316125,23.32788
中正橋-730,120.31645,23.31837
大同路橋,120.32249,23.309845
善忍橋,120.48719,23.34334
復興橋-731,120.318385,23.332535
新東橋-731,120.327075,23.33862
菁長橋,120.334345,23.37447
頂長橋,120.328965,23.36579
行廣橋,120.309545,23.354375
侯伯橋,120.366825,23.367545
東山橋,120.40697,23.33359
新東橋-733,120.33355,23.3107
埔羌坑大橋,120.3887,23.0815
走馬瀨橋,120.430425,23.137815
北寮橋-716,120.489325,23.077745
急水溪橋,120.31282,23.295785
中正橋-714,120.46654,23.14146
水庫一號大橋,120.512635,23.0796
關山6號橋,120.573465,23.115095
關山7號橋,120.57199,23.122595
第7號橋,120.272025,23.206215
無名橋(20-735),120.273805,23.209865
鹽水橋,120.26692,23.31687
月津橋,120.26495,23.321055
?頭港大橋(頭港大橋),120.24739,23.257675
華宗橋,120.17385,23.2255
鹽興橋(19-725),120.09175,23.2107
西寮橋,120.09725,23.1678
二號橋-724,120.08725,23.1028
一號橋-724,120.0728,23.10495
永吉二號橋,120.1311,23.0941
大埕橋,120.14565,23.13355
塭內橋,120.16645,23.13095
順安橋,120.171,23.1314
安定橋,120.23714,23.12347
斯庵橋,120.30706,23.13614
社東橋,120.28845,23.087545
大洲五號橋,120.27495,23.07755
豐華一號橋,120.26075,23.0892
潭頂橋,120.32645,23.0749
北館橋,120.24243,23.04758
蜈南橋,120.26635,23.031895
大灣橋-710,120.27285,23.00195
永仁橋,120.25635,22.9934
大坪橋(A),120.393705,22.931365
大甲橋,120.19895,22.923
二層橋,120.225,22.91415
保安橋,120.23045,22.9193
新溝橋,120.2527,22.9562
仁德橋,120.2447,22.9574
樹蘭花橋,120.2694,22.98365
豐里橋,120.45211,23.12248
後旦橋,120.467185,23.135005
獅仔山橋,120.48284,23.110395
永豐橋-711,120.30515,22.94635
無名橋(V8-731),120.32976,23.351975
無名橋(V4-731),120.317955,23.344685
關山9號橋,120.5727,23.13245
木瓜坑橋(新),120.6228,23.225865
關山9號橋(舊),120.58331,23.153785
木瓜坑橋(舊),120.608005,23.20735
平陽橋,120.3824,23.08695
蚵潭橋,120.3811,23.09785
玉峰一號橋,120.3941,23.10325
枋寮橋,120.395885,23.057395
橋頭仔港橋,120.284055,23.230425
鳴頭二號橋,120.4086,23.152
玉峰大橋,120.37,23.0972
有得橋,120.21067,22.978225
安億橋(新),120.163565,22.998055
竹溪吊橋,120.210376,22.979587
無名地下道(開元陸橋下),120.214395,23.005275
東陽橋,120.08278,23.06215
四草保護區後門橋 - 原：無名橋(大眾街),120.13786,23.02954
無名橋(北汕尾二路),120.12825,23.03631
無名橋(北汕尾一路),120.122045,23.027105
無名橋(北汕尾路二段顯宮國小前),120.125535,23.033085
大武橋,120.215875,23.01244
念親陸橋,120.21769,23.012845
長榮地下道,120.219365,23.01243
無名地下道(長榮地下道上方),120.21957,23.01271
柴頭港橋(新),120.21674,23.018975
第七號橋(安和路二段),120.1993,23.0348
無名橋(新順橋旁),120.20673,23.04906
無名橋(安中路五段1巷對面),120.160785,23.059305
無名橋(總安路二段旁),120.20875,23.05645
無名橋(舊學東橋),120.14603,23.07552
無名橋(舊長安橋),120.18978,23.06834
無名橋(溪南橋旁),120.16153,23.076105
四草跨海大橋,120.12386,22.99725
保安橋(南147),120.239595,22.92443
鄭仔寮橋,120.239395,23.02246
北辰橋,120.21357,23.019885
二仁溪橋,120.17753,22.91407
海寮東橋,120.1029,23.1177
溪排港橋(新),120.109422,23.030585
大洲一號橋,120.24609,23.061405
南康橋,120.221655,23.018435
無名橋65,120.07599,23.054245
無名橋66,120.0776245,23.0563985
無名橋68,120.074315,23.051955
無名橋J,120.176285,23.036855
無名橋I,120.174685,23.036105
無名橋70,120.165515,23.074965
無名橋C,120.191395,23.06961
無名橋F,120.22231,23.0637
無名橋G,120.227105,23.04892
洲尾橋,120.22955,23.04025
萬安橋,120.113775,23.023245
關山13號橋,120.596485,23.17773
灣裡濱海陸橋,120.176395,22.927735
無名一號橋,120.12409,23.059725
無名二號橋,120.116905,23.01824
無名三號橋,120.11505,23.02045
無名四號橋,120.114055,23.02236
垃圾無名一號橋,120.099245,23.042615
垃圾無名二號橋,120.101105,23.04024
無名七號橋,120.096885,23.035605
無名五號橋,120.108785,23.05304
無名六號橋,120.161655,23.04841
榮順橋,120.22865,23.071295
開元橋,120.226085,23.006345
烏龍水橋,120.38392,22.96392
石梯口橋,120.38569,22.965
崁頭山一號橋-無名橋(9),120.48537,23.26712
無名橋,120.414395,22.93874
第一號橋(無名橋1),120.41413,22.92293
崁頭山二號橋(崁頂山3號橋),120.49042,23.268985
宅子內野溪橋(無名橋2),120.43795,23.255035
第二號橋,120.41392,22.916755
第三號橋,120.41206,22.9162
無名橋(4),120.439185,23.251335
高苓橋,120.315355,22.909595
無名橋(5),120.43904,23.250905
無名橋(3),120.439405,23.25047
無名橋(7),120.43985,23.250055
無名橋,120.49148,23.078495
無名橋1,120.48735,23.05028
竹圍橋,120.479865,23.041825
南化橋,120.477,23.040715
聖媽坑橋,120.45351,23.036245
無名橋(6),120.440225,23.247565
縣界橋,120.60918,23.215805
網寮橋,120.2505,22.9987
新灣橋,120.28227,23.02095
復興橋(新)-無名橋,120.25185,23.04985
無名橋(19),120.252875,23.199585
無名橋(8),120.231485,23.205765
無名橋(12),120.236745,23.205835
無名橋(5),120.22032,23.16303
社子橋(部地橋),120.227835,23.167395
無名橋(3),120.29356,23.278095
無名橋(8),120.17252,23.1707
鎮山橋,120.18784,23.150705
無名橋,120.117145,23.12682
富民橋,120.360215,22.96699
鼻頭橋,120.118865,23.14994
許厝湖橋,120.348125,22.98235
西寮北橋,120.092535,23.17345
西濱雙春三號橋,120.123255,23.303
西濱雙春二號橋,120.1228,23.303055
無名橋(南134),120.250825,23.089535
無名橋(9),120.124475,23.29879
無名橋(南137),120.290915,23.097935
茄芳橋,120.193065,23.27946
下營橋,120.266275,23.22309
無名橋(37),120.351925,23.324965
永吉三號橋,120.13228,23.094225
水龍橋,120.15358,23.103475
塔寮溪橋,120.411875,23.01001
無名橋,120.40667,23.058115
口社橋,120.409,23.05933
無名橋(7),120.169565,23.18234
竹仔坑橋,120.49971,23.36638
竹圍橋,120.477155,23.135045
無名橋(9)(頭前溪橋),120.419075,23.397095
濁水坑橋,120.404845,23.12709
後堀橋,120.370575,23.243675
竹門橋,120.440725,23.37142
道爺橋,120.28905,23.105385
無名橋(13),120.32718,23.24708
無名橋(南149),120.2772,22.93515
康隆橋(六甲橋),120.2775,22.94515
水池子橋-無名橋(27),120.2609,23.23875
無名橋(29),120.28258,23.234155
灣仔橋,120.3384,22.916
無名橋(1),120.30582,23.18302
東角橋,120.25645,23.18455
尖山3號橋,120.4097,23.25165
尖山4號橋,120.408,23.25445
尖山5號橋,120.40695,23.2566
無名橋(7),120.404,23.2587
無名橋(25),120.31215,23.28695
無名橋(7),120.3041,23.33055
中生橋,120.25045,22.90765
第一號橋(原一號橋),120.41224,23.304855
無名橋67,120.078655,23.057635
鹽水溪人行橋-東側,120.19299,23.01931
台江無名一號橋,120.13958,23.06649
北園橋,120.224934,23.01374
龍崗人行陸橋(四鯤鯓海景天橋),120.16821,22.961435
安北無名一號橋,120.154035,22.999575
漁光大橋,120.159165,22.983285
安億橋下河底景觀步道,120.16363,22.998785
成功人行陸橋,120.21682,23.00906
公園88涵洞,120.211025,23.004475
無名橋(安明路)海尾橋,120.16563,23.03225
城西二號橋,120.09577,23.04993
顯宮橋,120.13875,23.05488
義安1號橋,120.097345,23.049055
鹽水溪人行橋-西側,120.192625,23.019135
無名橋(安明路二段),120.161265,23.036945
濱海橋,120.173845,23.0235
無名一號橋(北汕尾路二段),120.120675,23.015795
公園78涵洞,120.21146,23.0044
城西一號橋,120.095625,23.050265
安北無名二號橋,120.154005,22.998825
溪南寮排水橋,120.166735,23.039925
曾文溪橋,120.142685,23.06489
學甲寮橋,120.139885,23.06562
西加橋,120.11643,23.16866
無名橋(9)(浮水橋),120.26336,23.059075
無名橋(1),120.183285,23.16805
無名橋(2),120.15732,23.12415
無名橋(3),120.20489,23.189055
無名橋(4),120.204843,23.188973
無名橋(5),120.20486,23.190555
無名橋(6),120.19487,23.197655
無名橋(7),120.194138,23.197118
營埔橋,120.19418,23.19717
牛稠橋,120.438285,23.25334
斑花橋,120.440005,23.282355
仁耀橋,120.58997,23.159605
關山12號橋,120.591945,23.16529
關山十四號橋,120.60075,23.18783
無名橋(8),120.208345,23.18757
倒芳橋,120.220615,23.242755
大溪新橋,120.35254,22.939403
凹窯橋,120.383636,22.98934
明春橋,120.358072,22.912316
長青橋,120.418648,22.952886
長春橋,120.408896,22.942561
喜春橋,120.411103,22.9446005
楠坑一號橋,120.3656115,22.9379975
觀音山橋,120.381592,22.995665
大昌橋,120.298295,22.996215
北新大橋,120.335835,22.967525
新仁橋,120.33259,22.97033
無名橋(N1-724),120.092435,23.172745
頂角橋-735,120.290125,23.21848
大內橋(原北勢洲橋),120.34725,23.118665
曲溪橋,120.39008,23.10629
箍寮橋,120.16097,23.237715
草林坑橋,120.58767,23.15421
草山一號橋,120.41989,23.01271
南?第二號橋,120.29311,23.205545
牛坑橋,120.5079,23.133695
無名橋(N4-745),120.230765,23.11776
烏山頭橋,120.359925,23.19504
八葛橋,120.345265,23.17436
亞美坑橋(原關山11號橋),120.59258,23.1611
內層林橋,120.4535,23.065315
行泰橋(原崁仔頭橋),120.417415,23.335485
仁諄橋(原仙溪橋),120.47948,23.379925
嘉田橋,120.383075,23.383945
東秀橋,120.331815,23.33636
後菁橋(原無名橋V21-731),120.35932,23.369065
荖葉橋-733,120.39368,23.267835
大安橋(原無名橋16-718),120.338595,22.911385
竹圍橋,120.20162,23.26261
葫蘆埤水圳橋,120.29403,23.192265
蘆芝潭橋,120.500585,23.19998
香梅三號橋(原無名橋N12-715),120.54821,23.1804
溫泉橋,120.525085,23.12857
南189線中正橋,120.215955,23.01918
菩提橋,120.23034,23.006195
北辰橋,120.213625,23.01976
精忠陸橋,120.23413,22.992945
無名橋(鯤鯓路-三號橋),120.18319,22.959055
南寧橋,120.181995,22.93318
走得橋,120.210382,22.979582
和安橋,120.21165,23.05955
第四號橋,120.1297,23.0313
建興橋,120.129525,23.03754
南興橋(新),120.1586,23.07614
青城橋,120.09846,23.06724
城西里七號橋(原無名七號橋),120.096885,23.035605
顯宮橋,120.138804,23.05496
曾文溪橋,120.14301,23.06496
學甲寮橋,120.14,23.06572
安平水景橋(歷史水景公園景觀步道橋),120.15608,22.998515
安平渠道橋,120.15361,22.99794
建新橋,120.181445,22.982335
金華橋(運河星鑽),120.19157,22.993585
無名橋(安平渠道橋旁),120.153605,22.997675
新臨安橋,120.189305,22.996305
總頭橋,120.2116,23.05644
本淵寮一號橋,120.16746,23.03382
無名橋(本淵寮一號橋旁),120.168285,23.03337
無名橋(四草大道),120.132185,23.01491
無名橋(媽祖宮一街),120.12301,23.034645
茄苳坑橋,120.3482866,23.04038705
礁坑橋,120.3493,23.0348
無名橋(V28-730),120.327695,23.328345
無名橋(V29-730),120.324675,23.32905
無名橋(V30-730),120.315085,23.325465
無名橋(V31-730),120.3134,23.327215
無名橋(V36-730),120.309,23.327815
谷溪橋,120.373775,23.025925
無名橋(V23-730),120.34671,23.323135
無名橋(V25-730),120.332425,23.327505
無名橋(V27-730),120.32936,23.32804
無名橋(V37-730),120.308985,23.32797
水蕉橋,120.29753,23.314315
無名橋(V43-730),120.298935,23.32629
無名橋(V45-730),120.280115,23.31336
無名橋(V46-730),120.28361,23.31325
無名橋(V47-730),120.28579,23.312155
復興橋-710,120.25159,23.04986
仁愛橋-710,120.240305,23.046905
冠德橋,120.25655,23.04575
自強橋(原蜈潭橋),120.26826,23.040615
無名橋(N1-710),120.2678,23.035105
